Sat Oct  9 22:51:03 2021,1021,3,-11100,-500,-5000,5000,10688,10880,98.2353,0.126228,1.91242,0.0099534,,0.4,0.414,0.0857,0.0897,0.00459,0.00356,0.00112,0.00131,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF/run1021_03.root
Sat Oct  9 22:52:03 2021,1021,3,-11100,-500,-5000,5000,10688,10880,98.2353,0.126228,1.91242,0.0099534,,0.4,0.414,0.0857,0.0897,0.00459,0.00356,0.00112,0.00131,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF/run1021_03.root
Sat Oct  9 22:53:58 2021,1021,3,-11100,-500,-5000,5000,15487,15767,98.2241,0.105181,1.90588,0.0083248,,0.404,0.412,0.0896,0.0804,0.00491,0.00581,0.00187,0.00123,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF/run1021_04.root
Sat Oct  9 22:56:58 2021,1021,3,-11100,-500,-5000,5000,100519,114913,87.474,0.0976475,1.89222,0.00320354,,0.406,0.413,0.0919,0.0777,0.00341,0.00541,0.00155,0.000907,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF/run1021_200kE_300KEv.root
Sun Oct 10 09:22:43 2021,1021,3,-11100,-500,-5000,5000,10820,55873,19.3653,0.167175,1.93289,0.00997572,,0.38,0.431,0.0967,0.0794,0.00501,0.00395,0.00164,0.000771,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF/run1021_1_100KEv.root
Sun Oct 10 09:28:20 2021,1021,3,-11100,-500,-5000,5000,10820,55873,19.3653,0.167175,1.93289,0.00997572,,0.38,0.431,0.0967,0.0794,0.00501,0.00395,0.00164,0.000771,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF/run1021_1_100KEv.root
Sun Oct 10 09:28:46 2021,1021,3,-11100,-500,-5000,5000,152,158,96.2025,1.52059,1.73723,0.0790996,,0.513,0.342,0.0592,0.0724,0.00658,0.00658,0,0,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF/run1021_1_100KEv.root
Sun Oct 10 09:29:14 2021,1021,3,-11100,-500,-5000,5000,8575,8769,97.7877,0.15707,1.89293,0.0109638,,0.402,0.418,0.0918,0.0754,0.00537,0.00408,0.0014,0.0007,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF/run1021_1_100KEv.root
Sun Oct 10 09:31:59 2021,1021,3,-11100,-500,-5000,5000,70,8980,0.77951,0.0928054,3,0.358849,,0.429,0.286,0,0.143,0,0,0,0,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF/run1021_100KEv_200KEv.root
Sun Oct 10 09:38:37 2021,1021,3,-11100,-500,-5000,5000,700,89799,0.779519,0.029348,3,0.114204,,0.429,0.286,0,0.143,0,0,0,0,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF/run1021_100KEv_200KEv.root
Sun Oct 10 09:40:31 2021,1021,3,-11100,-500,-5000,5000,1624,1749,92.8531,0.615975,1.64931,0.0226609,,0.554,0.32,0.0629,0.0555,0,0.0074,0,0,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF/run1021_200kEv_300KEv.root
Sun Oct 10 09:50:12 2021,1021,3,-11100,-500,-5000,5000,2812,2883,97.5373,0.288649,1.89876,0.0184826,,0.398,0.418,0.0878,0.0846,0.00747,0.00249,0.00107,0.000356,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF//run1021_01.root
Sun Oct 10 09:51:34 2021,1021,3,-11100,-500,-5000,5000,2812,2883,97.5373,0.288649,1.89876,0.0184826,,0.398,0.418,0.0878,0.0846,0.00747,0.00249,0.00107,0.000356,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF//run1021_01.root
Sun Oct 10 10:00:34 2021,1021,3,-11100,-500,-5000,5000,13888,15678,88.5827,0.253986,1.90507,0.00886769,,0.405,0.412,0.0893,0.0798,0.00577,0.00476,0.00144,0.00101,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF/run1021_02.root
Sun Oct 10 10:08:33 2021,1021,3,-11100,-500,-5000,5000,13954,15206,91.7664,0.22291,1.90971,0.00865387,,0.398,0.416,0.092,0.0823,0.00366,0.00488,0.00179,0.00108,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF//run1021_03.root
Sun Oct 10 10:09:03 2021,1021,3,-11100,-500,-5000,5000,2812,2883,97.5373,0.288649,1.89876,0.0184826,,0.398,0.418,0.0878,0.0846,0.00747,0.00249,0.00107,0.000356,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF/run1021_01.root
Sun Oct 10 10:09:30 2021,1021,3,-11100,-500,-5000,5000,13888,15678,88.5827,0.253986,1.90507,0.00886769,,0.405,0.412,0.0893,0.0798,0.00577,0.00476,0.00144,0.00101,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF/run1021_02.root
Sun Oct 10 10:10:03 2021,1021,3,-11100,-500,-5000,5000,13954,15206,91.7664,0.22291,1.90971,0.00865387,,0.398,0.416,0.092,0.0823,0.00366,0.00488,0.00179,0.00108,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF/run1021_03.root
Sun Oct 10 10:12:32 2021,1021,3,-11100,-500,-5000,5000,118259,129825,91.0911,0.0790626,1.90987,0.00299136,,0.4,0.414,0.0921,0.0815,0.00454,0.00506,0.00174,0.000897,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF/run1021_03.root
Sun Oct 10 11:35:57 2021,1021,3,-11100,-500,-5000,5000,99019,112117,88.3176,0.09593,1.90432,0.00326048,,0.402,0.414,0.0914,0.0806,0.00423,0.00535,0.00149,0.00084,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF/run1021_01.root
Sun Oct 10 11:38:44 2021,1021,3,-11100,-500,-5000,5000,122352,128802,94.9923,0.0607717,1.90504,0.00293983,,0.402,0.412,0.0922,0.0802,0.00459,0.00536,0.00132,0.00094,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF/run1021_02.root
Sun Oct 10 11:40:58 2021,1021,3,-11100,-500,-5000,5000,118259,129824,91.0918,0.0790601,1.90987,0.00299136,,0.4,0.414,0.0921,0.0815,0.00454,0.00506,0.00174,0.000897,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF/run1021_03.root
Sun Oct 10 11:42:17 2021,1021,3,-11100,-500,-5000,5000,13942,15206,91.6875,0.223879,1.90916,0.00865693,,0.398,0.416,0.0921,0.0822,0.00366,0.00488,0.00179,0.00108,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF/run1021_03.root
Sun Oct 10 11:52:53 2021,1021,3,-11100,-500,-5000,5000,98857,112117,88.1731,0.0964425,1.90375,0.00326252,,0.402,0.413,0.0913,0.0806,0.00423,0.00534,0.00147,0.00084,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF/run1021_04.root
Sun Oct 10 14:53:54 2021,1072,3,500,11100,-5000,5000,0,2791,0,0,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF//run1072_01.root
Sun Oct 10 14:54:28 2021,1072,3,500,11100,-5000,5000,0,2791,0,0,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF//run1072_01.root
Sun Oct 10 14:55:11 2021,1072,3,-11100,-500,-5000,5000,0,0,0,0,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF//run1072_01.root
Sun Oct 10 14:55:33 2021,1072,3,-15000,-12100,-5000,5000,0,0,0,0,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF//run1072_01.root
Sun Oct 10 14:55:54 2021,1072,3,500,11100,-5000,5000,0,2791,0,0,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF//run1072_01.root
Sun Oct 10 15:35:35 2021,1072,3,500,11100,-5000,5000,4,6,66.6667,19.245,1.9,0.134164,,0.1,0.9,0,0,0,0,0,0,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF//run1072_01.root
Sun Oct 10 15:43:29 2021,1072,3,500,11100,-5000,5000,4,6,66.6667,19.245,1.9,0.134164,,0.1,0.9,0,0,0,0,0,0,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF//run1072_01.root
Sun Oct 10 17:11:54 2021,1072,3,500,11100,-5000,5000,141216,146632,96.3064,0.0492536,1.61295,0.00218421,,0.541,0.361,0.0465,0.0487,0.00125,0.0009,0.000262,0.00012,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF//run1072_01.root
Sun Oct 10 17:17:10 2021,1073,3,500,11100,-5000,5000,21869,22857,95.6775,0.134513,1.58702,0.00544862,,0.556,0.353,0.0442,0.044,0.00142,0.000823,0.000366,9.15e-05,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF//run1073_01.root
Sun Oct 10 19:05:34 2021,1072,3,500,11100,-5000,5000,159108,166544,95.5351,0.0506084,1.61369,0.00205876,,0.541,0.361,0.0471,0.0487,0.00123,0.00093,0.00027,0.000113,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF/run1072_02.root
Sun Oct 10 19:16:22 2021,1072,3,500,11100,-5000,5000,141396,146806,96.3149,0.0491701,1.61292,0.00218271,,0.541,0.361,0.0465,0.0487,0.00126,0.000898,0.000262,0.00012,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF/run1072_03.root
Mon Oct 11 09:57:15 2021,1104,3,500,11100,-5000,5000,0,28180,0,0,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF//run1104_01.root
Mon Oct 11 09:57:42 2021,1104,3,500,11100,-5000,5000,0,28180,0,0,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF//run1104_01.root
Mon Oct 11 09:58:04 2021,1104,3,500,11100,-5000,5000,0,28180,0,0,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF//run1104_01.root
Mon Oct 11 09:58:46 2021,1104,3,500,11100,-5000,5000,0,28180,0,0,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF//run1104_01.root
Mon Oct 11 10:03:59 2021,1104,3,500,11100,-5000,5000,27870,28479,97.8616,0.0857216,1.45854,0.00424698,,0.631,0.311,0.0312,0.0248,0.00126,0.00061,0.000215,0.000179,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF//run1104_01.root
Mon Oct 11 10:08:38 2021,1104,4,500,11100,-5000,5000,27990,28607,97.8432,0.0858886,1.2514,0.0032114,,0.783,0.196,0.0106,0.00925,0.000679,0.000465,0.000107,7.15e-05,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF//run1104_01.root
Mon Oct 11 10:21:13 2021,1104,3,500,11100,-5000,5000,25356,25570,99.1631,0.0569706,1.45904,0.00446373,,0.631,0.31,0.0313,0.0249,0.00126,0.00067,0.000197,0.000197,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF/run1104_02.root
Mon Oct 11 10:22:07 2021,1104,4,500,11100,-5000,5000,25134,25685,97.8548,0.0904039,1.24965,0.00337372,,0.784,0.195,0.0103,0.00911,0.000676,0.000477,7.96e-05,7.96e-05,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF/run1104_02.root
Mon Oct 11 15:46:49 2021,1186,3,500,11100,-5000,5000,0,2,0,0,0,0,,nan,nan,nan,nan,nan,nan,nan,nan,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF//run1186_01.root
Mon Oct 11 15:47:55 2021,1186,3,-11100,-500,-5000,5000,23408,24818,94.3186,0.146941,2.70006,0.0090882,,0.189,0.333,0.179,0.254,0.0153,0.0159,0.00551,0.00303,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF//run1186_01.root
Mon Oct 11 16:15:25 2021,1186,3,-11100,-500,-5000,5000,20661,20794,99.3604,0.0552834,2.72364,0.00966771,,0.181,0.333,0.182,0.258,0.0154,0.0162,0.00576,0.00295,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF/run1186_02.root
Mon Oct 11 16:19:16 2021,1186,3,-11100,-500,-5000,5000,23408,24818,94.3186,0.146941,2.70006,0.0090882,,0.189,0.333,0.179,0.254,0.0153,0.0159,0.00551,0.00303,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF/run1186_01.root
Mon Oct 11 16:21:19 2021,1186,3,-11100,-500,-5000,5000,20661,20794,99.3604,0.0552834,2.72364,0.00966771,,0.181,0.333,0.182,0.258,0.0154,0.0162,0.00576,0.00295,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF/run1186_02.root
Mon Oct 11 16:22:51 2021,1186,3,-11100,-500,-5000,5000,42121,42394,99.356,0.0388485,2.7264,0.00674112,,0.183,0.329,0.181,0.26,0.0157,0.0168,0.00615,0.00306,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF/run1186_02.root
Mon Oct 11 16:24:33 2021,1186,3,-11100,-500,-5000,5000,42123,42394,99.3608,0.0387068,2.72639,0.00674081,,0.183,0.329,0.181,0.26,0.0157,0.0168,0.00615,0.00306,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF//run1186_02.root
Mon Oct 11 16:27:44 2021,1186,4,-11100,-500,-5000,5000,37703,40963,92.0416,0.133724,1.13354,0.00214239,,0.886,0.102,0.00684,0.00403,0.000822,0.000265,7.96e-05,0,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF//run1186_02.root
Mon Oct 11 16:29:54 2021,1186,4,-11100,-500,-5000,5000,37703,40963,92.0416,0.133724,1.13354,0.00214239,,0.886,0.102,0.00684,0.00403,0.000822,0.000265,7.96e-05,0,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF/run1186_02.root
Mon Oct 11 16:31:03 2021,1186,3,-11100,-500,-5000,5000,42123,42394,99.3608,0.0387068,2.72639,0.00674081,,0.183,0.329,0.181,0.26,0.0157,0.0168,0.00615,0.00306,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF/run1186_02.root
Mon Oct 11 16:32:32 2021,1186,3,-11100,-500,-5000,5000,42123,42394,99.3608,0.0387068,2.72641,0.00674079,,0.182,0.329,0.181,0.26,0.0157,0.0168,0.00615,0.00306,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF/run1186_02.root
Mon Oct 11 17:38:23 2021,1186,3,-11100,-500,-5000,5000,20655,20787,99.365,0.055095,2.72359,0.00966945,,0.181,0.333,0.182,0.258,0.0154,0.0162,0.00576,0.00295,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF/run1186_03.root
Mon Oct 11 17:58:42 2021,1186,3,-11100,-500,-5000,5000,20584,20716,99.3628,0.0552832,2.72414,0.00968609,,0.181,0.333,0.183,0.258,0.0155,0.0162,0.00573,0.00296,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF/run1186_04.root
Mon Oct 11 18:11:47 2021,1186,3,-11100,-500,-5000,5000,20437,20569,99.3583,0.055677,2.7224,0.0097113,,0.181,0.333,0.183,0.257,0.0155,0.0161,0.00577,0.00298,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF//run1186_05.root
Mon Oct 11 23:24:45 2021,1186,3,-11100,-500,-5000,5000,22790,22930,99.3894,0.0514435,2.72777,0.00920528,,0.179,0.334,0.182,0.259,0.0157,0.0161,0.00566,0.00312,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF/run1186_043.root
Tue Oct 12 08:51:36 2021,1186,3,-11100,-500,-5000,5000,23414,24818,94.3428,0.146646,2.70008,0.00908628,,0.189,0.333,0.179,0.254,0.0153,0.0159,0.00551,0.00303,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF/run1186_01.root
Tue Oct 12 08:52:24 2021,1186,3,-11100,-500,-5000,5000,20662,20794,99.3652,0.0550765,2.72364,0.00966726,,0.181,0.333,0.182,0.258,0.0154,0.0162,0.00576,0.00295,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF/run1186_02.root
Tue Oct 12 09:46:04 2021,1186,3,-11100,-500,-5000,5000,22790,22930,99.3894,0.0514435,2.72777,0.00920528,,0.179,0.334,0.182,0.259,0.0157,0.0161,0.00566,0.00312,/Users/zelbitar/HEP_SOFT/taf.git/taf/datDSF/run1186_03.root
